to be an architect	entails	to draw
to be a developer	entails	to code
to be a pilot	entails	to fly
to be an athlete	entails	to train
to be a singer	entails	to practice
to be a lawyer	entails	to argue
to be a detective	entails	to investigate
to be a psychologist	entails	to analyze
to be a philosopher	entails	to ponder
to be a critic	entails	to judge
to be an inventor	entails	to innovate
to be a coach	entails	to train
to be a consultant	entails	to advise
to be a healer	entails	to cure
to be a writer	entails	to edit
to be a linguist	entails	to study
to rain	entails	to have an umbrella
to be employed	entails	to pay taxes
to graduate	entails	to get a degree
to grow up	entails	to get older
to plant a tree	entails	watering it
to buy a car	entails	buying insurance
to take a shower	entails	using soap
to cook dinner	entails	using a stove
to be late	entails	missing an appointment
to take a test	entails	studying
to own a pet	entails	feeding it
to write a story	entails	having ideas
to be a student	entails	attending classes
to have a child	entails	raising it
to buy a home	entails	owning property
to take a break	entails	resting
to be a teacher	entails	teaching
to be a parent	entails	providing for
to buy a gift	entails	wrapping it
to go on vacation	entails	packing
to buy a book	entails	reading it
to be an artist	entails	creating art
to buy a car	entails	driving it
to be a musician	entails	performing
to be a nurse	entails	administering medication
to get a scholarship	entails	studying hard
to buy a house	entails	moving in
to be a coach	entails	mentoring
to learn a sport	entails	practicing regularly
to be a writer	entails	writing stories
to be a doctor	entails	saving lives
to buy a gift	entails	showing love
to get a degree	entails	graduating
to buy a computer	entails	using software
to be a firefighter	entails	rescuing people
to be a lawyer	entails	practicing law
to be a photographer	entails	taking pictures
to get a raise	entails	working hard
to be a musician	entails	composing music
to be a leader	entails	inspiring others
to be on vacation	entails	not working
to exercise regularly	entails	maintaining physical fitness
to buy insurance	entails	minimizing financial risk
to travel abroad	entails	obtaining a visa
to take a loan	entails	repaying it
to be retired	entails	having pension benefits
to be illiterate	entails	lacking education
to get married	entails	having a wedding
to pay taxes	entails	having a job
to be unemployed	entails	receiving unemployment benefits
to break a law	entails	facing penalties
to learn a language	entails	practicing it
to have a disability	entails	requiring accommodations
to travel	entails	packing a bag
to be late	entails	rushing to arrive
to get a divorce	entails	facing separation
to have a budget	entails	saving money
to be single	entails	being independent
to drive at night	entails	using headlights
to have a pet	entails	feeding it
to go to a gym	entails	exercising
to be homeless	entails	lacking shelter
to buy a car	entails	paying insurance
to have a job	entails	having coworkers
to be a volunteer	entails	helping others
to have a car	entails	making maintenance
to have a garden	entails	watering it
to be a musician	entails	practicing instruments
to have a disability	entails	needing assistance
to get married	entails	planning a wedding
to drive	entails	having a car
to fly	entails	to be airborne
to dance	entails	to move
to breathe	entails	to have lungs
to speak	entails	to have a language
to plant	entails	to have seeds
to sail	entails	to have a boat
to have a garden	entails	to water
to have a will	entails	to die
to be a coach	entails	to teach
to breathe	entails	to need oxygen
to drink	entails	to be thirsty
to wear	entails	to own clothes
to play music	entails	having musical skills
to travel	entails	to use a passport
to study	entails	to attend school
to cook	entails	to know recipes
to cook dinner	entails	eating
to have a car	entails	owning insurance
to be in school	entails	having homework
to go on a trip	entails	packing
to be sick	entails	visiting the doctor
to get a degree	entails	being educated
to be unemployed	entails	collecting unemployment benefits
to be at the gym	entails	exercising
to be a student	entails	taking exams
to go to college	entails	getting loans
to be a musician	entails	having instruments
to be in a park	entails	walking
to get a promotion	entails	more responsibility
to be a scientist	entails	doing experiments
to have a passport	entails	traveling
to have a job interview	entails	preparing
to be a doctor	entails	diagnosing patients
to be a journalist	entails	writing articles
to get a raise	entails	working harder
to be at the beach	entails	swimming
to be a teacher	entails	having students
to be a artist	entails	creating art
to be a programmer	entails	coding
to have a savings account	entails	investing
to be alive	entails	to breathe
to be on vacation	entails	to relax
to run	entails	getting tired
to get a grade	entails	attending class
to cook a meal	entails	using ingredients
to break a promise	entails	regret
to attend a party	entails	dressing up
to plant a seed	entails	watering it
to throw a punch	entails	defending oneself
to speak a language	entails	having knowledge
to take a walk	entails	being outside
to solve a puzzle	entails	thinking critically
to run a business	entails	being successful
to make a choice	entails	weighing options
to tell a lie	entails	deceiving someone
to paint a picture	entails	having colors
to tell a joke	entails	being funny
to break a rule	entails	facing consequences
to get a promotion	entails	hard work
to be a parent	entails	having kids
to give a gift	entails	showing love
to plant a garden	entails	watering it
to build a relationship	entails	being committed
to solve a problem	entails	thinking creatively
to give a presentation	entails	being confident
to sell a product	entails	being persuasive
to run a marathon	entails	training hard
to get a loan	entails	needing money
to build a machine	entails	having tools
to write a song	entails	having emotions
to create a budget	entails	being responsible
to build a bridge	entails	having materials
to buy a house	entails	to mortgage
to plant seeds	entails	to water
to get divorced	entails	to separate
to get older	entails	to age
to learn music	entails	to practice regularly
to study music	entails	to have talent
to get married	entails	to love
to be a politician	entails	to campaign
to be a dancer	entails	to move
to be a manager	entails	to lead
to be a builder	entails	to construct
to be a carpenter	entails	to hammer
to be a sailor	entails	to navigate
to be a musician	entails	to sing
to buy	entails	to spend money
to get old	entails	to lose energy
to exercise	entails	to be physically fit
to make friends	entails	to socialize
to play a sport	entails	to practice
to buy a home	entails	to mortgage
to breathe	entails	to be alive
to eat	entails	consuming food
to be cold	entails	shivering
to break a leg	entails	injury
to have fun	entails	smiling
